id,title
BLM-2020-0001-1530,Comment on FR Doc # 2020-07099
ED-2017-OS-0074-3135,Comment on FR Doc # 2017-13157
ED-2018-OPE-0027-11518,Comment on FR Doc # 2018-15823
ED-2021-OUS-0082-22403,Comment on FR Doc # 2021-15831
DOI-2017-0002-738341,Comment on FR Doc # 2017-09490
BLM-2018-0001-80921,Comment on FR Doc # 2018-03144
DOS-2014-0003-4148,Comment on DOS-2014-0003-0001
HHS-OS-2019-0014-89196,Comment on FR Doc # 2019-24385
BLM-2023-0005-69802,Comment on FR Doc # 2023-14287
ED-2021-OCR-0166-180280,Comment on FR Doc # 2022-13734
FNS-2019-0001-6160,Comment on FR Doc # 2019-04543
DOI-2017-0002-381149,Comment on FR Doc # 2017-09490
ED-2018-OPE-0027-25478,Comment on FR Doc # 2018-15823
ATF-2018-0002-45737,Comment on FR Doc # 2018-06292
NLRB-2019-0002-7305,Comment on document title
HHS-OS-2019-0014-34451,Comment on FR Doc # 2019-24385
ATF-2023-0002-206236,Comment on FR Doc # 2023-19177
ED-2022-OCR-0143-55870,Comment on FR Doc # 2023-07601
FS-2018-0004-29310,Comment on FR Doc # 2017-28298
DOI-2017-0002-687399,Comment on FR Doc # 2017-09490
HHS-OS-2019-0014-23653,Comment on FR Doc # 2019-24385
NPS-2018-0007-62998,Comment on FR Doc # 2018-17386
FNS-2020-0015-9338,Comment on FR Doc # 2020-11627
CMS-2022-0123-1553,Comment on CMS-2022-0123-0001
DOI-2017-0002-28919,Comment on FR Doc # 2017-09490
BLM-2023-0001-126440,Comment on FR Doc # 2023-06310
ED-2021-OCR-0166-0911,Comment on FR Doc # 2022-13734
HHS-OS-2019-0014-116257,Comment on FR Doc # 2019-24385
DOI-2018-0017-8836,Comment on FR Doc # 2018-27561
ED-2022-OCR-0143-154297,Comment on FR Doc # 2023-07601
BLM-2018-0001-209340,Comment on FR Doc # 2018-03144
ED-2022-OCR-0143-106753,Comment on FR Doc # 2023-07601
FNS-2018-0004-5144,Comment on FR Doc # 2018-03752
DOI-2017-0002-597730,Comment on FR Doc # 2017-09490
BLM-2023-0006-29476,Comment on FR Doc # 2023-18990
BLM-2023-0005-17451,Comment on FR Doc # 2023-14287
DOI-2017-0002-567421,Comment on FR Doc # 2017-09490
BLM-2023-0005-12665,Comment on FR Doc # 2023-14287
DOI-2017-0002-670375,Comment on FR Doc # 2017-09490
DOI-2017-0002-21794,Comment on FR Doc # 2017-09490
USBC-2024-0022-1227,Comment on FR Doc # 2024-26827
ATF-2023-0002-306322,Comment on FR Doc # 2023-19177
ED-2023-OESE-0043-7960,Comment on FR Doc # 2023-06697
ED-2014-OPE-0039-1879,Comment on FR Doc # 2014-06000
ATF-2023-0002-314874,Comment on FR Doc # 2023-19177
ATF-2023-0002-259051,Comment on FR Doc # 2023-19177
CMS-2019-0111-27017,Comment on CMS-2019-0111-0092
HHS-OCR-2018-0002-23616,Comment on FR Doc # 2018-01226
BLM-2023-0001-108579,Comment on FR Doc # 2023-06310
DOI-2017-0002-617439,Comment on FR Doc # 2017-09490
ED-2021-OESE-0033-24695,Comment on FR Doc # 2021-08068
ED-2018-OPE-0027-6217,Comment on FR Doc # 2018-15823
ATF-2021-0001-182496,Comment on FR Doc # 2021-10058
HHS-OS-2019-0014-72239,Comment on FR Doc # 2019-24385
CMS-2021-0117-3011,Comment on CMS-2021-0117-0002
HHS-OCR-2019-0007-45437,Comment on FR Doc # 2019-11512
DOI-2017-0002-462715,Comment on FR Doc # 2017-09490
FNS-2022-0043-24773,Comment on FR Doc # 2023-02102
FNS-2020-0015-17382,Comment on FR Doc # 2020-11627
FINCEN-2023-0016-2015,Comment on FR Doc # 2023-23449
CMS-2010-0080-0870,comment on: Revisions to Payment Policies Under the Physician Fee Schedule for Calendar Year 2006
HHS-OS-2018-0008-119746,Comment on FR Doc # 2018-11673
ATF-2021-0002-165301,Comment on FR Doc # 2021-12176
HHS-OS-2018-0008-190041,Comment on FR Doc # 2018-11673
CMS-2020-0072-2009,Comment on CMS-2020-0072-0001
ACF-2023-0009-58399,Comment on FR Doc # 2023-21168
CMS-2021-0119-29239,Comment on CMS-2021-0119-0053
ATF-2023-0002-367120,Comment on FR Doc # 2023-19177
ACF-2015-0001-0032,Comment on FR Doc # 2015-02354
ED-2020-OESE-0091-12797,Comment on FR Doc # 2020-14224
DOI-2017-0002-371231,Comment on FR Doc # 2017-09490
ATF-2023-0002-43465,Comment on FR Doc # 2023-19177
FNS-2019-0007-1126,Comment on FR Doc # 2020-00926
FNS-2019-0007-28612,Comment on FR Doc # 2020-00926
DOI-2017-0002-426293,Comment on FR Doc # 2017-09490
FNS-2019-0001-38889,Comment on FR Doc # 2019-12806
FS-2014-0004-0816,Comment on FR Doc # 2014-14273
ED-2021-OUS-0082-11614,Comment on FR Doc # 2021-15831
FWS-R9-ES-2008-0093-5173,Comment on FR Doc # E8-18938
HHS-OS-2016-0014-49419,Comment on FR Doc # 2016-21359 submitted by Planned Parenthood
OMB-2019-0002-48514,Comment on FR Doc # 2019-09106
EOIR-2018-0001-0262,Comment on FR Doc # 2018-24594
NPS-2018-0005-6247,Comment on FR Doc # 2018-10735
ED-2018-OPE-0027-25384,Comment on FR Doc # 2018-15823
FNS-2018-0005-3262,Comment on FR Doc # 2018-04058
ED-2010-OS-0011-0019,Comment on FR Doc # 75 FR 47824
DOJ-OAG-2025-0003-4441,Comment on FR Doc # 2025-04872
CMS-2022-0113-15577,Comment on CMS-2022-0113-1871
CMS-2020-0072-10725,Comment on CMS-2020-0072-0001
BLM-2018-0001-139428,Comment on FR Doc # 2018-03144
ED-2022-OCR-0143-86732,Comment on FR Doc # 2023-07601
ATF-2021-0002-183281,Comment on FR Doc # 2021-12176
ED-2018-OCR-0064-37291,Comment on FR Doc # 2018-25314
DOI-2017-0002-461245,Comment on FR Doc # 2017-09490
ED-2021-OCR-0166-231489,Comment on FR Doc # 2022-13734
ATF-2018-0002-63633,Comment on FR Doc # 2018-06292
HHS-OS-2016-0014-7774,Comment on FR Doc # 2016-21359
BLM-2023-0005-129503,Comment on FR Doc # 2023-14287
ATF-2021-0002-185941,Comment on FR Doc # 2021-12176
IRS-2013-0038-9228,Comment on FR Doc # 2013-28492
FS-2023-0006-23882,Comment on FR Doc # 2023-08429
CMS-2019-0187-0773,Comment on CMS-2019-0187-0001
DOI-2017-0002-737430,Comment on FR Doc # 2017-09490
ATF-2021-0002-78798,Comment on FR Doc # 2021-12176
BLM-2023-0001-43394,Comment on FR Doc # 2023-06310
HHSIG-2021-0009-7144,Comment on FR Doc # 2021-27314
BLS-2024-0001-22841,Comment on FR Doc # 2024-12825
FNS-2020-0015-10934,Comment on FR Doc # 2020-11627
VA-2020-VHA-0024-9137,Comment on AQ94-Interim Final Rule-Comment Submission
ED-2018-OCR-0064-21327,Comment on FR Doc # 2018-25314
FWS-R6-ES-2008-0008-38740,Comment on FR Doc # E8-25629
ATF-2023-0002-90095,Comment on FR Doc # 2023-19177
NLRB-2011-0002-59512,Comment on FR Doc # 2011-15307
FS-2023-0006-87060,Comment on FR Doc # 2023-08429
DOI-2017-0002-260021,Comment on FR Doc # 2017-09490
HHS-OS-2018-0008-188435,Comment on FR Doc # 2018-11673
BLM-2018-0001-141054,Comment on FR Doc # 2018-03144
OFCCP-2019-0003-99812,Comment on FR Doc # 2019-17472
ATF-2021-0001-213375,Comment on FR Doc # 2021-10058
CMS-2023-0116-15184,Comment on CMS-2023-0116-0001
OMB-2019-0002-55027,Comment on FR Doc # 2019-09106
ED-2018-OCR-0064-7620,Comment on FR Doc # 2018-25314
BLM-2018-0001-72522,Comment on FR Doc # 2018-03144
DOI-2017-0002-84266,Comment on FR Doc # 2017-09490
BLM-2023-0001-38822,Comment on FR Doc # 2023-06310
CMS-2023-0144-19419,Comment on CMS-2023-0144-0001
FWS-R9-ES-2010-0086-4874,Comment on FR Doc # 2011-22372
FNS-2022-0043-51782,Comment on FR Doc # 2023-02102
OFCCP-2019-0003-89355,Comment on FR Doc # 2019-17472
FNS-2019-0001-10231,Comment on FR Doc # 2019-12806
CMS-2019-0111-35169,Comment on CMS-2019-0111-0092
CMS-2023-0187-1390,Comment on CMS-2023-0187-0001
BLM-2018-0001-116746,Comment on FR Doc # 2018-03144
DOI-2017-0002-485013,Comment on FR Doc # 2017-09490
FAA-2012-0350-7771,Comment on FR Doc # N/A
DOI-2017-0002-451675,Comment on FR Doc # 2017-09490
BLM-2023-0001-88077,Comment on FR Doc # 2023-06310
DEA-2020-0023-0698,Comment on FR Doc # 2020-17356
FWS-R9-ES-2008-0093-0217,Comment on FR Doc # E8-18938
FNS-2019-0001-40034,Comment on FR Doc # 2019-12806
DOI-2017-0002-175204,Comment on FR Doc # 2017-09490
BLM-2018-0001-55432,Comment on FR Doc # 2018-03144
VA-2019-VHA-0008-9267,Comment on AQ46-Proposed Rule-Comment Submission
ED-2022-OPE-0157-29964,Comment on FR Doc # 2023-03670
HHSIG-2019-0001-6793,Comment on FR Doc # 2019-01026
NPS-2018-0005-33761,Comment on FR Doc # 2018-10735
NPS-2018-0005-3201,Comment on FR Doc # 2018-10735
NPS-2018-0005-136149,Comment on FR Doc # 2018-10735
FAR-2021-0016-15959,Comment on FR Doc # 2021-22266
FNS-2022-0043-21424,Comment on FR Doc # 2023-02102
CMS-2010-0098-0015,comment on: Proposed Changes to the Hospital Outpatient PPS and CY 2007 Rates; Proposed CY 2007 Update to the ASC Covered Procedures List; and Proposed Changes to the ASC Payment System and CY 2008 Payment Rates
OFCCP-2021-0001-0244,Comment on FR Doc # 2021-24376
DOI-2017-0002-267461,Comment on FR Doc # 2017-09490
DOI-2017-0002-534774,Comment on FR Doc # 2017-09490
FNS-2019-0001-50434,Comment on FR Doc # 2019-12806
DOI-2017-0002-632770,Comment on FR Doc # 2017-09490
EOIR-2018-0001-0218,Comment on FR Doc # 2018-24594
ATF-2021-0001-82031,Comment on FR Doc # 2021-10058
CMS-2018-0132-3227,Comment on CMS-2018-0132-2750
CMS-2024-0006-12479,Comment on CMS-2024-0006-0001
OFCCP-2019-0003-8937,Comment on FR Doc # 2019-17472
ED-2022-OESE-0006-11813,Comment on FR Doc # 2022-05463
ED-2023-OPE-0004-6939,Comment on FR Doc # 2022-28605
FNS-2018-0004-4700,Comment on FR Doc # 2018-03752
BLM-2018-0001-12505,Comment on FR Doc # 2018-03144
ED-2022-OCR-0143-56752,Comment on FR Doc # 2023-07601
CMS-2024-0256-3692,Comment on CMS-2024-0256-0045
BLM-2023-0001-78203,Comment on FR Doc # 2023-06310
FNS-2018-0037-8621,Comment on FR Doc # 2019-15670
CMS-2022-0119-14491,Comment on CMS-2022-0119-0001
OFCCP-2019-0003-40372,Comment on FR Doc # 2019-17472
CMS-2023-0120-2650,Comment on CMS-2023-0120-0002
ED-2022-OCR-0143-95192,Comment on FR Doc # 2023-07601
FAR-2021-0016-23257,Comment on FR Doc # 2021-22266
DOI-2017-0002-182777,Comment on FR Doc # 2017-09490
ED-2022-OESE-0006-5983,Comment on FR Doc # 2022-05463
HHS-OS-2016-0014-30448,Comment on FR Doc # 2016-21359
DOJ-OAG-2025-0003-1812,Comment on FR Doc # 2025-04872
DOS-2014-0003-60469,Comment on DOS-2014-0003-0001
CMS-2025-0020-4251,Comment on CMS-2025-0020-0011
NPS-2018-0005-117900,Comment on FR Doc # 2018-10735
EOIR-2020-0003-26931,Comment on FR Doc # 2020-12575
HHS-OS-2019-0014-36927,Comment on FR Doc # 2019-24385
BIS-2024-0003-9780,Comment on FR Doc # 2024-08813
FWS-R9-NSR-2008-0062-33815,Comment on FR Doc # N/A
DOI-2017-0002-442701,Comment on FR Doc # 2017-09490
DEA-2018-0005-0165,Comment on FR Doc # 2018-08111
FWS-R9-ES-2008-0093-2334,Comment on FR Doc # N/A
ED-2025-OPE-0016-5991,Comment on FR Doc # 2025-05825
DOI-2017-0002-48348,Comment on FR Doc # 2017-09490
BLM-2023-0006-28738,Comment on FR Doc # 2023-18990
ACF-2023-0009-60742,Comment on FR Doc # 2023-21168
CMS-2023-0016-17004,Comment on CMS-2023-0016-0001
FNS-2019-0007-30708,Comment on FR Doc # 2020-00926
BIS-2024-0003-11035,Comment on FR Doc # 2024-08813
NPS-2018-0005-133728,Comment on FR Doc # 2018-10735
OSM-2010-0018-6887,Comment on FR Doc # 2015-17308
DOI-2017-0002-117257,Comment on FR Doc # 2017-09490
ED-2021-OESE-0033-11673,Comment on FR Doc # 2021-08068
DOI-2017-0002-488476,Comment on FR Doc # 2017-09490
DOI-2017-0002-165422,Comment on FR Doc # 2017-09490
HHS-OCR-2018-0002-46526,Comment on FR Doc # 2018-01226
ATF-2021-0002-44607,Comment on FR Doc # 2021-12176
DOI-2017-0002-346329,Comment on FR Doc # 2017-09490
CMS-2020-0088-17597,Comment on CMS-2020-0088-1604
ED-2022-OCR-0143-15263,Comment on FR Doc # 2023-07601
FS-2019-0023-41301,Comment on FR Doc # 2019-22638
BLS-2024-0001-32568,Comment on FR Doc # 2024-12825
HHS-OS-2018-0008-71390,Comment on FR Doc # 2018-11673
ED-2021-OUS-0082-1976,Comment on FR Doc # 2021-15831
ACF-2023-0003-0198,Comment on FR Doc # 2023-14290
FAR-2022-0003-4491,Comment on FR Doc # 2022-17067
ATF-2021-0001-8217,Comment on FR Doc # 2021-10058
ATF-2023-0002-292942,Comment on FR Doc # 2023-19177
HHS-OCR-2018-0002-23182,Comment on FR Doc # 2018-01226
NIST-2023-0008-17685,Comment on FR Doc # 2023-26930
DOI-2017-0002-571996,Comment on FR Doc # 2017-09490
CMS-2020-0088-4042,Comment on CMS-2020-0088-1604
HHS-OS-2021-0010-20519,Comment on FR Doc # 2021-07762
ED-2021-OUS-0082-38111,Comment on FR Doc # 2021-15831
NIST-2023-0008-14477,Comment on FR Doc # 2023-26930
NPS-2018-0005-8337,Comment on FR Doc # 2018-10735
ED-2015-OESE-0130-0245,Comment on FR Doc # 2015-32178
DEA-2024-0059-27863,Comment on FR Doc # 2024-11137
DOI-2017-0002-180857,Comment on FR Doc # 2017-09490
CMS-2010-0069-0413,comment on: Revisions to Payment Policies Under the Physician Fee Schedule for Calendar Year 2007
FAR-2021-0016-30874,Comment on FR Doc # 2021-22266
ATF-2021-0002-205177,Comment on FR Doc # 2021-12176
CMS-2023-0010-11273,Comment on CMS-2023-0010-0002
ATF-2021-0001-33032,Comment on FR Doc # 2021-10058
HHS-OS-2017-0002-2344,Comment on FR Doc # 2017-23257
ATF-2021-0002-181027,Comment on FR Doc # 2021-12176
CMS-2022-0113-16796,Comment on CMS-2022-0113-1871
ED-2022-OCR-0143-73154,Comment on FR Doc # 2023-07601
ED-2023-OPE-0123-2709,Comment on FR Doc # 2023-14329
FNS-2019-0001-5396,Comment on FR Doc # 2019-04543
HHS-OCR-2018-0002-46121,Comment on FR Doc # 2018-01226
NLRB-2019-0002-0694,Comment on document title
FNS-2011-0019-3702,Comment on FR Doc # 2013-02584
EEOC-2009-0012-0496,Comment on FR Doc # E9-22840
OFCCP-2019-0003-42814,Comment on FR Doc # 2019-17472
DOS-2014-0003-110994,Comment on DOS-2014-0003-0001
NLRB-2011-0002-8647,Comment on FR Doc # 2011-15307
HHSIG-2021-0009-6477,Comment on FR Doc # 2021-27314
ED-2017-OS-0074-12661,Comment on FR Doc # 2017-13157
VA-2020-VACO-0003-3064,Comment on AQ75-Joint Proposed Rule-Comment Submission
CMS-2020-0032-0498,Comment on CMS-2020-0032-0001
ED-2022-OPE-0157-15549,Comment on FR Doc # 2023-03670
HHS-OS-2019-0014-48236,Comment on FR Doc # 2019-24385
BLM-2023-0006-39270,Comment on FR Doc # 2023-18990
HHS-OS-2021-0010-33401,Comment on FR Doc # 2021-07762
DOS-2015-0023-5904,Comment on DOS-2015-0023-0001
NPS-2011-0005-16626,Comment on FR Doc # 2011-23127
NIST-2023-0008-10886,Comment on FR Doc # 2023-26930
HHS-OS-2021-0010-31567,Comment on FR Doc # 2021-07762
FWS-R9-MB-2011-0014-0109,Comment on FR Doc # 2011-08404
BLM-2022-0003-3004,Comment on FR Doc # 2022-25345
FNS-2019-0001-9607,Comment on FR Doc # 2019-12806
ATF-2023-0002-96633,Comment on FR Doc # 2023-19177
HHS-OS-2018-0027-3081,Comment on FR Doc # 2018-28403
ATF-2021-0002-131021,Comment on FR Doc # 2021-12176
DOI-2017-0002-608138,Comment on FR Doc # 2017-09490
FNS-2022-0043-56021,Comment on FR Doc # 2023-02102
ED-2021-OUS-0082-31790,Comment on FR Doc # 2021-15831
FS-2019-0023-25573,Comment on FR Doc # 2019-22638
BLM-2023-0006-39754,Comment on FR Doc # 2023-18990
HHS-OS-2021-0010-53454,Comment on FR Doc # 2021-07762
HHS-OS-2018-0008-45791,Comment on FR Doc # 2018-11673
CMS-2025-0020-14785,Comment on CMS-2025-0020-0011
ATF-2021-0002-189779,Comment on FR Doc # 2021-12176
ED-2016-OESE-0032-14592,Comment on FR Doc # 2016-12451
ATF-2021-0002-36678,Comment on FR Doc # 2021-12176
BLM-2023-0006-42434,Comment on FR Doc # 2023-18990
DOI-2017-0002-273721,Comment on FR Doc # 2017-09490
CMS-2023-0121-3571,Comment on CMS-2023-0121-1282
BLM-2023-0001-1654,Comment on FR Doc # 2023-06310
ED-2021-OCR-0166-207140,Comment on FR Doc # 2022-13734
FWS-R6-ES-2008-0008-53900,Comment on FR Doc # E8-25629
ED-2021-OUS-0082-16910,Comment on FR Doc # 2021-15831
FS-2018-0004-24789,Comment on FR Doc # 2017-28298
CMS-2023-0144-12148,Comment on CMS-2023-0144-0001
FNS-2022-0015-0695,Comment on FR Doc # 2023-02484
BLM-2017-0002-13493,Comment on FR Doc # 2017-21294
CMS-2020-0088-14420,Comment on CMS-2020-0088-1604
ATF-2021-0002-58736,Comment on FR Doc # 2021-12176
NPS-2018-0001-0469,Comment on FR Doc # 2018-04030
FS-2023-0006-41651,Comment on FR Doc # 2023-08429
ATF-2023-0002-107433,Comment on FR Doc # 2023-19177
CMS-2024-0360-3556,Comment on CMS-2024-0360-0001
HHS-OS-2018-0008-145953,Comment on FR Doc # 2018-11673
NPS-2018-0005-156890,Comment on FR Doc # 2018-10735
ATF-2018-0002-68182,Comment on FR Doc # 2018-06292
HHSIG-2019-0001-12727,Comment on FR Doc # 2019-01026
HHS-OS-2018-0008-16636,Comment on FR Doc # 2018-11673
HHS-OCR-2019-0007-154540,Comment on FR Doc # 2019-11512
CMS-2018-0133-0251,Comment on CMS-2018-0133-0001
ED-2022-OPE-0157-7479,Comment on FR Doc # 2023-03670
FNS-2022-0043-8995,Comment on FR Doc # 2023-02102
ATF-2023-0002-165478,Comment on FR Doc # 2023-19177
HHS-OS-2018-0008-192629,Comment on FR Doc # 2018-11673
FWS-R6-ES-2008-0008-39347,Comment on FR Doc # E8-25629
NPS-2011-0005-10955,Comment on FR Doc # 2011-16878
EOIR-2020-0003-62107,Comment on FR Doc # 2020-12575
ED-2022-OCR-0143-4849,Comment on FR Doc # 2023-07601
ED-2022-OCR-0143-39632,Comment on FR Doc # 2023-07601
ATF-2023-0002-207652,Comment on FR Doc # 2023-19177
HHS-OS-2018-0008-181622,Comment on FR Doc # 2018-11673
SBA-2020-0020-0140,Comment on FR Doc # 2020-08257
HHS-OS-2019-0014-64410,Comment on FR Doc # 2019-24385
HHS-OS-2010-0001-0081,Comment on FR Doc # E9-31216
NPS-2018-0005-32424,Comment on FR Doc # 2018-10735
CMS-2022-0134-6168,Comment on CMS-2022-0134-0002
HHS-OS-2018-0008-196573,Comment on FR Doc # 2018-11673
BLM-2018-0001-80507,Comment on FR Doc # 2018-03144
CMS-2022-0069-0286,Comment on CMS-2022-0069-0002
ED-2021-OCR-0166-66891,Comment on FR Doc # 2022-13734
EOIR-2020-0003-40262,Comment on FR Doc # 2020-12575
BLM-2023-0001-81524,Comment on FR Doc # 2023-06310
ATF-2023-0002-86947,Comment on FR Doc # 2023-19177
CMS-2023-0144-41988,Comment on CMS-2023-0144-0001
HHSIG-2021-0009-1908,Comment on FR Doc # 2021-27314
HHS-OS-2011-0023-16573,Comment on FR Doc # 2011-19684
ED-2021-OCR-0166-90837,Comment on FR Doc # 2022-13734
ED-2022-OPE-0157-37730,Comment on FR Doc # 2023-03670
DOI-2017-0002-317313,Comment on FR Doc # 2017-09490
CMS-2023-0016-29809,Comment on CMS-2023-0016-0001
CMS-2023-0116-13629,Comment on CMS-2023-0116-0001
CMS-2023-0010-7360,Comment on CMS-2023-0010-0002
BLM-2018-0001-147884,Comment on FR Doc # 2018-03144
ED-2022-OCR-0143-13352,Comment on FR Doc # 2023-07601
DOI-2017-0002-130048,Comment on FR Doc # 2017-09490
ATF-2021-0002-95774,Comment on FR Doc # 2021-12176
FAR-2021-0016-33571,Comment on FR Doc # 2021-22266
DOI-2017-0002-10242,Comment on FR Doc # 2017-09490
CMS-2022-0113-2764,Comment on CMS-2022-0113-1871
ATF-2023-0002-358757,Comment on FR Doc # 2023-19177
DOI-2017-0002-399989,Comment on FR Doc # 2017-09490
VA-2018-VACO-0001-0251,Comment on Requests for Information: Program of Comprehensive Assistance for Family Caregivers; FR Doc No: 2018-00004
OFCCP-2019-0003-33602,Comment on FR Doc # 2019-17472
EOIR-2020-0003-44448,Comment on FR Doc # 2020-12575
DOI-2017-0002-263646,Comment on FR Doc # 2017-09490
DOI-2017-0002-722464,Comment on FR Doc # 2017-09490
NPS-2018-0007-34872,Comment on FR Doc # 2018-17386
ATF-2021-0001-186381,Comment on FR Doc # 2021-10058
FNS-2022-0043-88424,Comment on FR Doc # 2023-06666
HHS-OS-2019-0014-58758,Comment on FR Doc # 2019-24385
ED-2010-OPE-0012-0325,Comment on FR Doc # 2010-17845
CMS-2023-0016-1104,Comment on CMS-2023-0016-0001
ATF-2018-0002-63728,Comment on FR Doc # 2018-06292
FWS-R9-ES-2008-0093-5423,Comment on FR Doc # E8-18938
DOI-2017-0002-15114,Comment on FR Doc # 2017-09490
DOJ-OAG-2019-0004-19042,Comment on FR Doc # 2019-22877
FS-2020-0007-2289,Comment on FR Doc # 2020-18518
BLM-2018-0001-38385,Comment on FR Doc # 2018-03144
HHS-OS-2011-0023-26696,Comment on FR Doc # 2011-19684
ATF-2023-0002-161159,Comment on FR Doc # 2023-19177
DOI-2017-0002-594947,Comment on FR Doc # 2017-09490
ED-2016-OESE-0056-3387,Comment on FR Doc # 2016-20989
DOI-2017-0002-707824,Comment on FR Doc # 2017-09490
BLM-2023-0005-129764,Comment on FR Doc # 2023-14287
NPS-2018-0005-70349,Comment on FR Doc # 2018-10735
BIA-2013-0007-0174,Comment on FR Doc # 2014-17956
ATF-2018-0001-34077,Comment on FR Doc # 2017-27898
DOI-2017-0002-228570,Comment on FR Doc # 2017-09490
FS-2023-0006-54652,Comment on FR Doc # 2023-08429
ED-2018-OCR-0064-74837,Comment on FR Doc # 2018-25314
NIST-2021-0001-0690,Comment on FR Doc # 2020-27581
CMS-2023-0010-13507,Comment on CMS-2023-0010-0002
HHS-OS-2016-0014-78513,Comment on FR Doc # 2016-21359 submitted by Planned Parenthood
CMS-2022-0113-24240,Comment on CMS-2022-0113-1871
ED-2025-OPE-0016-6220,Comment on FR Doc # 2025-05825
HHS-OS-2019-0014-11272,Comment on FR Doc # 2019-24385
BLM-2023-0005-125908,Comment on FR Doc # 2023-14287
ATF-2021-0002-75665,Comment on FR Doc # 2021-12176
ATF-2018-0002-11179,Comment on FR Doc # 2018-06292
DOI-2017-0002-659068,Comment on FR Doc # 2017-09490
ED-2021-OESE-0033-30765,Comment on FR Doc # 2021-08068
FNS-2022-0044-2585,Comment on FR Doc # 2023-05624
DOI-2017-0002-232006,Comment on FR Doc # 2017-09490
ED-2018-OPE-0027-4716,Comment on FR Doc # 2018-15823
VA-2016-VHA-0011-180439,Comment on AP44-Final rule with comments-Comment Submission
ED-2022-OPE-0157-46188,Comment on FR Doc # 2023-03670
ATF-2021-0002-114307,Comment on FR Doc # 2021-12176
FS-2023-0006-82611,Comment on FR Doc # 2023-08429
NLRB-2011-0002-47338,Comment on FR Doc # 2011-15307
CMS-2020-0088-4555,Comment on CMS-2020-0088
ED-2017-OS-0074-10392,Comment on FR Doc # 2017-13157
CMS-2023-0187-0039,Comment on CMS-2023-0187-0001
DOI-2017-0002-66590,Comment on FR Doc # 2017-09490
ATF-2023-0002-50662,Comment on FR Doc # 2023-19177
NPS-2018-0005-159580,Comment on FR Doc # 2018-10735
FNS-2022-0043-55271,Comment on FR Doc # 2023-02102
FNS-2019-0007-4351,Comment on FR Doc # 2020-00926
GSA-GSA-2020-0018-5495,Comment on FR Doc # 2020-25235
FS-2023-0006-19931,Comment on FR Doc # 2023-08429
ED-2021-OCR-0166-116760,Comment on FR Doc # 2022-13734
BLM-2017-0002-11006,Comment on FR Doc # 2017-21294
ACF-2023-0009-43526,Comment on FR Doc # 2023-21168
BLM-2023-0005-84994,Comment on FR Doc # 2023-14287
CMS-2023-0144-8924,Comment on CMS-2023-0144-0001
DOJ-OAG-2020-0001-0866,Comment on FR Doc # 2019-27777
HHS-OS-2021-0010-9861,Comment on FR Doc # 2021-07762
FS-2019-0023-39863,Comment on FR Doc # 2019-22638
ATF-2021-0001-147181,Comment on FR Doc # 2021-10058
BLM-2018-0001-208776,Comment on FR Doc # 2018-03144
ED-2021-OCR-0166-58735,Comment on FR Doc # 2022-13734
ED-2021-OCR-0166-67924,Comment on FR Doc # 2022-13734
DOS-2014-0003-91090,Comment on DOS-2014-0003-0001
ED-2015-OPE-0103-1204,Comment on FR Doc # 2016-14052
ED-2022-OCR-0143-40825,Comment on FR Doc # 2023-07601
ATF-2023-0002-93188,Comment on FR Doc # 2023-19177
NPS-2018-0007-15001,Comment on FR Doc # 2018-17386
EEOC-2019-0003-4530,Comment on FR Doc #_Craig_O'Connor_
HHS-OCR-2018-0002-2186,Comment on FR Doc # 2018-01226
ED-2018-OCR-0064-4469,Comment on FR Doc # 2018-25314
FINCEN-2021-0006-0006,Comment on FR Doc # 2021-20731
DOI-2017-0002-335026,Comment on FR Doc # 2017-09490
DEA-2024-0059-27536,Comment on FR Doc # 2024-11137
GSA-GSA-2017-0002-0090,Comment on FR Doc # 2017-11057
FNS-2020-0038-2753,Comment on FR Doc # 2020-25761
HHS-OS-2019-0014-53875,Comment on FR Doc # 2019-24385
NPS-2018-0005-168429,Comment on FR Doc # 2018-10735
CMS-2010-0027-0073,comment on: Revisions to Payment Policies Under the Physician Fee Schedule for Calendar Year 2006
DOS-2014-0003-16559,Comment on DOS-2014-0003-0001
NPS-2018-0007-39101,Comment on FR Doc # 2018-17386
FS-2023-0006-88428,Comment on FR Doc # 2023-08429
BIS-2024-0003-2249,Comment on FR Doc # 2024-08813
NOAA-NMFS-2008-0162-0630,Comment on FR Doc # 08-01326
CMS-2019-0111-25845,Comment on CMS-2019-0111-0092
DOI-2017-0002-493771,Comment on FR Doc # 2017-09490
ED-2021-OCR-0166-20271,Comment on FR Doc # 2022-13734
ATF-2021-0002-74352,Comment on FR Doc # 2021-12176
FS-2019-0023-22066,Comment on FR Doc # 2019-22638
HHS-OS-2011-0023-38933,Comment on FR Doc # 2011-19684
ED-2018-OCR-0064-25005,Comment on FR Doc # 2018-25314
FS-2023-0006-50901,Comment on FR Doc # 2023-08429
FNS-2022-0007-4655,Comment on FR Doc # 2022-24705
CMS-2024-0006-7699,Comment on CMS-2024-0006-0001
CMS-2022-0119-7748,Comment on CMS-2022-0119-0001
ED-2021-OCR-0166-144292,Comment on FR Doc # 2022-13734
HHS-OS-2016-0014-70516,Comment on FR Doc # 2016-21359 submitted by Planned Parenthood
ED-2010-OPE-0004-0299,Comment on FR Doc # 2010-14107
EOIR-2020-0003-2518,Comment on FR Doc # 2020-12575
